timestamp,tweet_text,username,all_hashtags,retweet_count,favourites_count
2019-12-02 12:03:04,"Messi won #FifaTheBest prize, but Van Dijk was the most voted player by the journalists, #BallonDor is all voted from journalists. It is a fact that #VanDijk should win it. #Messi has the best stats, but didn’t win something interesting. #Ronaldo won three trophies last year.🤷🏻‍♂️",florentimeraj,"[u'FifaTheBest', u'BallonDor', u'VanDijk', u'Messi', u'Ronaldo']",999
2019-12-02 11:58:55,Who's going to win? #BallonDor #Messi #Ronaldo #VanDijk #Salah,tuzuner_kemal,"[u'BallonDor', u'Messi', u'Ronaldo', u'VanDijk', u'Salah']",50
2019-12-02 11:53:24,"Give the #BallonDor to #VanDijk  The man deserves more than #Ronaldo and #Messi. I’m a big fan of #Cristiano but tbh Van Dijk deserves it. If they give it to Messi, that would be the biggest robbery ever. Ronaldo had better stats last year than Messi this year, but didn’t win it.",florentimeraj,"[u'BallonDor', u'VanDijk', u'Ronaldo', u'Messi', u'Cristiano']",999
2019-12-02 11:52:46,"#BallonDor2019: Finalists, live streaming, time in India (IST) &amp; where to watch on TV  #BallonDor #MESSI #Ronaldo #VanDijk   https://t.co/0wB6y3YCNw",dna,"[u'BallonDor2019', u'BallonDor', u'MESSI', u'Ronaldo', u'VanDijk']",2072850
2019-12-02 11:31:36,"Let’s get your opinions, who should be the #BallonDor2019?   #Messi #VanDijk #Ronaldo #Salah #Mane #BallonDor",The_MVPPodcast,"[u'BallonDor2019', u'Messi', u'VanDijk', u'Ronaldo', u'Salah', u'Mane', u'BallonDor']",876
2019-12-02 11:29:53,"So apparently this is a leak of who will win the #BallonDor2019 tonight, what do you guys think? 🤔  Does Messi deserve it ahead of Van Dijk?   #BallonDor  #Messi #VanDijk #Ronaldo https://t.co/rbSeolZjrq",The_MVPPodcast,"[u'BallonDor2019', u'BallonDor', u'Messi', u'VanDijk', u'Ronaldo']",876
2019-12-02 11:29:42,Who will win the 2019 Ballon d'Or❓🤔  ✨The winner will be announced in Paris on 2 December 2019.  #BallonDor2019 #BallonDor #MESSI #VanDijk #Ronaldo @premierleague @LaLiga https://t.co/GMUIcFuVRP,sports_xplore,"[u'BallonDor2019', u'BallonDor', u'MESSI', u'VanDijk', u'Ronaldo']",64
2019-12-02 10:40:35,Virgil van Dijk already feels like a winner after being nominated for this year's Ballon d'Or. . . . #BallondOr #VanDijk #Liverpool #EPL #Messi #Ronaldo #FranceFootball https://t.co/U7W6bueHSz,365Scores,"[u'BallondOr', u'VanDijk', u'Liverpool', u'EPL', u'Messi', u'Ronaldo', u'FranceFootball']",16077
2019-12-02 10:05:08,#SCThoughts But we all know who's picking it up in the end. Rumour has it that the dude has already been told so he'll just hang out around the podium when its time. 😁 #Messi #VanDijk #Ronaldo #BallonDor #Football #Soccer https://t.co/qwRa6exDkW,SoccerChattabox,"[u'SCThoughts', u'Messi', u'VanDijk', u'Ronaldo', u'BallonDor', u'Football', u'Soccer']",231
2019-12-02 09:42:25,"#BallonDor2019 Whoever takes the #BallonDor today,  #history will be made #record will be #broken   #Messi #Ronaldo #VanDijk  ... The football world has been blessed with unbelievable #talents   #Barcelona #Juventus #Liverpool #Argentina #Portugal #Netherland #GOAT #TheGOAT https://t.co/vq4zmWlWZn",hotjist,"[u'BallonDor2019', u'BallonDor', u'history', u'record', u'broken', u'Messi', u'Ronaldo', u'VanDijk', u'talents', u'Barcelona', u'Juventus', u'Liverpool', u'Argentina', u'Portugal', u'Netherland', u'GOAT', u'TheGOAT']",8531
2019-12-02 08:35:02,Who do you think deserves the #BallonDor  #BallonDor2019  Retweet for #MESSI  Like for #Ronaldo  Comment for #VanDijk https://t.co/icESiGVMIk,dabiri_abayomi,"[u'BallonDor', u'BallonDor2019', u'MESSI', u'Ronaldo', u'VanDijk']",21
2019-12-02 08:00:30,The Ballon d'or award is today 😀  who are you backing to win the award . Drop your comments below.  #EaglePredict #EaglePredictGiveAway #ballondor #Messi #Ronaldo #Vandijk #Barcelona #liverpool #juventus #cr7juve #portugal #netherlands #argentina #portugal #leomessi https://t.co/GdhfrMID7P,EaglePredict,"[u'EaglePredict', u'EaglePredictGiveAway', u'ballondor', u'Messi', u'Ronaldo', u'Vandijk', u'Barcelona', u'liverpool', u'juventus', u'cr7juve', u'portugal', u'netherlands', u'argentina', u'portugal', u'leomessi']",761
2019-12-02 06:37:40,"Who will win the #BallonDor tonight? Like for #Ronaldo, Retweet for #Messi, and comment for #VanDijk.  #BalonDor #BalondeOro",busaIman,"[u'BallonDor', u'Ronaldo', u'Messi', u'VanDijk', u'BalonDor', u'BalondeOro']",399
2019-12-01 22:32:13,Biggest poll just before #BallonDor results.  Who will win it? #Messi #VanDijk #Ronaldo #FCBarcelona #Juventus #Liverpoolfc #BallonDor2019 #football #LaLiga #ChampionsLeague #Champions #Argentina #Portugal #Nederland,bairedhimanshu,"[u'BallonDor', u'Messi', u'VanDijk', u'Ronaldo', u'FCBarcelona', u'Juventus', u'Liverpoolfc', u'BallonDor2019', u'football', u'LaLiga', u'ChampionsLeague', u'Champions', u'Argentina', u'Portugal', u'Nederland']",44
2019-12-01 17:38:37,Just one more day until the winner is announced... Who will it be? 🏆 #BallondOr #VanDijk #Messi #Ronaldo https://t.co/81ttK7HTWL https://t.co/IWuNmEzIby,Transfers,"[u'BallondOr', u'VanDijk', u'Messi', u'Ronaldo']",1128
2019-12-01 15:11:21,Who will win the 2019 Ballon d'Or❓🤔  ✨The winner will be announced in Paris on 2 December 2019.  #Messi #Ronaldo #BallonDor #VanDijk @Cristiano @fifamedia https://t.co/m9VIlWUZXp,sports_xplore,"[u'Messi', u'Ronaldo', u'BallonDor', u'VanDijk']",64
2019-12-01 11:05:31,Who gonna win 2019 ballon d'or ??  #ballondor #cr7 #ronaldo #cristiano #messi #lm10 #lionelmessi #cristianoronaldo #fifaballondor #vvd #vandijk #mane #salah #alisson #debruyne #firmino #fifa #mbappe #sterling #gvksports https://t.co/lthkb1qEyZ,GVKSports,"[u'ballondor', u'cr7', u'ronaldo', u'cristiano', u'messi', u'lm10', u'lionelmessi', u'cristianoronaldo', u'fifaballondor', u'vvd', u'vandijk', u'mane', u'salah', u'alisson', u'debruyne', u'firmino', u'fifa', u'mbappe', u'sterling', u'gvksports']",10
2019-12-01 10:58:08,Messi is now favorite to win his sixth Ballon d'Or with odds of 1/9.  (Check Out Our Channel For The Full Video!)  Lionel Messi 2019-2020 ● The Ballon d'Or Winner | Craziest Dribbling Skills And Goals ● |HD 1080p|  #Messi #Ronaldo #VanDijk #BallonDor https://t.co/ux5jCSryfa,AzamAbdallah,"[u'Messi', u'Ronaldo', u'VanDijk', u'BallonDor']",976
2019-12-01 08:20:00,Winner decided? 🤔  The 2019 Ballon d'Or is Lionel Messi's to lose according to past evidence.   #Messi #VanDijk #Ronaldo #BallonDor #BallonDor2019   https://t.co/Yraan04L9w,FOXSportsAsia,"[u'Messi', u'VanDijk', u'Ronaldo', u'BallonDor', u'BallonDor2019']",58108
2019-12-01 04:45:00,All you need to know! 📜🔍  We preview the 2019 Ballon d'Or ahead of the December 2 ceremony.   #BallonDor #BallonDor2019 #Messi #Ronaldo #Salah #VanDijk   https://t.co/039cDNn8Jy,FOXSportsAsia,"[u'BallonDor', u'BallonDor2019', u'Messi', u'Ronaldo', u'Salah', u'VanDijk']",58108
2019-11-29 09:07:28,"With #BallondOr ceremony only 3 days away, who is going to lift the award? #Messi #Ronaldo #VanDijk https://t.co/AYqbQl0yi3",OffsideTheory,"[u'BallondOr', u'Messi', u'Ronaldo', u'VanDijk']",257
2019-11-28 13:05:00,A historic sixth win in store? Or another disappointing finish? 🤔  Lionel Messi is among the favorites to win the 2019 Ballon d'Or. We try to reason why he should take the award home.   #Messi #BallondOr2019 #BallondOr #Ronaldo #VanDijk   https://t.co/jKGYrLQVTP,FOXSportsAsia,"[u'Messi', u'BallondOr2019', u'BallondOr', u'Ronaldo', u'VanDijk']",58108
2019-11-28 06:20:00,"Lionel Messi, Virgil van Dijk, Cristiano Ronaldo, Sadio Mane...the list goes on! 🔥  We take a look at who all are nominated for the 2019 Ballon d'Or ahead of the December 2 ceremony. 🏆  #Messi #Ronaldo #VanDijk #BallondOr2019 #BallondOr   https://t.co/Zo6hHZ7z8D",FOXSportsAsia,"[u'Messi', u'Ronaldo', u'VanDijk', u'BallondOr2019', u'BallondOr']",58108
2019-11-27 10:43:56,Who will win #BallondOr 2019? #Messi #Ronaldo #vandijk #Barca #juventus #Liverpoolfc  #LaLiga #SerieA #Premier_League  #football #Messi700 #CR7 #France #Spain #Netherlands  #Argentina https://t.co/NciztajRp5,iPremRawat,"[u'BallondOr', u'Messi', u'Ronaldo', u'vandijk', u'Barca', u'juventus', u'Liverpoolfc', u'LaLiga', u'SerieA', u'Premier_League', u'football', u'Messi700', u'CR7', u'France', u'Spain', u'Netherlands', u'Argentina']",397
2019-11-26 09:43:14,Winner decided? 🏆  Reports claim that the 2019 Ballon d'Or winner has been informed of his victory!   #BallonDor2019 #BallondOr #Messi #VanDijk #Ronaldo   https://t.co/vqGvjsECr9,FOXSportsAsia,"[u'BallonDor2019', u'BallondOr', u'Messi', u'VanDijk', u'Ronaldo']",58108
2019-11-25 21:41:29,#BallondOr is still decided based on popularity. So #Messi could win this Year.#FCB #barca #FORCABARCA #lm10 #leomessi #BarcaBVB #UCL #LaLiga #vandijk #cr7 #Ronaldo #futbol #Mbappe #PSG #arg #Argentine #VVD #noucamp #Spain #Catalonia #LionelMessi #LEGBAR #viscabarca #GOAT #goals https://t.co/HXjB8xaSN6,MICNTV,"[u'BallondOr', u'Messi', u'FCB', u'barca', u'FORCABARCA', u'lm10', u'leomessi', u'BarcaBVB', u'UCL', u'LaLiga', u'vandijk', u'cr7', u'Ronaldo', u'futbol', u'Mbappe', u'PSG', u'arg', u'Argentine', u'VVD', u'noucamp', u'Spain', u'Catalonia', u'LionelMessi', u'LEGBAR', u'viscabarca', u'GOAT', u'goals']",72
2019-11-25 21:40:41,#BallondOr is still decided based on popularity. So #Messi could win this Year.#FCB #barca #FORCABARCA #lm10 #leomessi #BarcaBVB #UCL #LaLiga #vandijk #cr7 #Ronaldo #futbol #Mbappe #PSG #arg #Argentine #VVD #noucamp #Spain #Catalonia #LionelMessi #LEGBAR #viscabarca #GOAT #goals https://t.co/xnSG2hXs3b,6dSporting,"[u'BallondOr', u'Messi', u'FCB', u'barca', u'FORCABARCA', u'lm10', u'leomessi', u'BarcaBVB', u'UCL', u'LaLiga', u'vandijk', u'cr7', u'Ronaldo', u'futbol', u'Mbappe', u'PSG', u'arg', u'Argentine', u'VVD', u'noucamp', u'Spain', u'Catalonia', u'LionelMessi', u'LEGBAR', u'viscabarca', u'GOAT', u'goals']",18
2019-11-25 19:40:46,Who will win #BallondOr 2019? #Messi #Ronaldo #vandijk #Barca #juventus #Liverpoolfc  #LaLiga #SerieA #Premier_League  #football,iPremRawat,"[u'BallondOr', u'Messi', u'Ronaldo', u'vandijk', u'Barca', u'juventus', u'Liverpoolfc', u'LaLiga', u'SerieA', u'Premier_League', u'football']",397
